dataset	method	frequency_hz	snr_db	seed	reference_arrival_sample	reference_arrival_ms	pick_sample	signed_error_samples	error_samples	signed_error_ms	error_ms	success	waveform	noise_type
synthetic	PhaseNet	300	-6	3026840286	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1694698163	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	910124270	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2727593588	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	989545456	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1750138231	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3683786777	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1093858680	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2330941051	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3226213360	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	772694736	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1841217842	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1276898302	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2389492091	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1009764734	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3878336437	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	926562123	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1380556152	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2353142460	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4230418083	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2637310409	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3018789903	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2914558127	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	722782972	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1531360151	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4216701206	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3617498074	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	459145011	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2527978899	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3102311260	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	578682038	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3865559893	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	968103169	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4152547565	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	80423409	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	51686505	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2620007582	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2909857381	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3370083179	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2050098316	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	475490007	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4098592315	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3790600214	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2042323034	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4121677667	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	981751135	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4079832539	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2381648107	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1289968083	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1145850255	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1445676437	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	205276405	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	674991587	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3043137051	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2527483320	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	395664711	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3678567375	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1040310216	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3853862271	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	115501000	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4275352273	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	373712738	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2432903389	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	431048976	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	651080580	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3810512442	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1177144547	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1667641615	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4155732496	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	725107404	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	300872878	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	720269765	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2410692122	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1634045928	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4254145259	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3153816654	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1762725517	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1893262123	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	390198064	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3655100801	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2973638560	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3875226857	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1938049628	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1881275814	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2647108865	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3810460449	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	21142223	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1314183634	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	125067188	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1225437087	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3123263821	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2431717172	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1638128763	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3546317303	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	799415825	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3441528304	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1666296859	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3693979674	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1182179166	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4133201202	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4248857772	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	571453601	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4187663875	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	729569729	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	443018426	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2349806918	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	807297196	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1930441009	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2180826167	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	320334187	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2264723361	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1727194500	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3234155643	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	246068227	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	928076786	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3173843705	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3562686888	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2575481159	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2691041785	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4069296521	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	316072922	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1486399254	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	454590350	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2292791751	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1661235724	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2000951949	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	415310161	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	836710781	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	592454472	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4119251643	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4011747119	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	705358966	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3457156355	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1097309283	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3128991041	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1834330962	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1080626544	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1603249601	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2333488109	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3422081245	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1311588514	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4147867159	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4292501515	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2478640637	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4187773326	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3435673721	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2808673030	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2439286239	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1188455860	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2419905087	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2607603092	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3565550888	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1953721457	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2438409634	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	943927990	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2011344474	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3822683675	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1821428286	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	404013560	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2851060760	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2624665700	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4267645083	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4178840367	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2773070166	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3212951120	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	340465617	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1730837329	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3295539583	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1546574270	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2439373196	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3558964929	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1982899982	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2010723008	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3317761565	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2540277786	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	194776844	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	378384980	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2068805898	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2705232663	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1371742629	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2121403071	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1164447556	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	812857809	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2562326856	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3924754325	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1380935808	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1155187157	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1119884216	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1024397638	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	189145830	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	159013280	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2759886635	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	4124213481	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2701963563	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3674110558	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2546156749	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1536211960	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	2956725876	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	22983831	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3494749594	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	3642657231	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	-6	1612716899	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1165529867	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	4112872324	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	208471569	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1206350531	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2858164891	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	962451557	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3577415072	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2287659817	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1692976400	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	248722719	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	474970188	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3014628351	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2907503317	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	386820104	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	680742218	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1626588350	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1428146294	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3305527556	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	4088705092	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2892549971	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3908188549	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1018083497	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3344789495	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	604442242	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3518051029	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	4195670986	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	180075487	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3944113776	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	230316758	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	615088934	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3303036438	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1138580448	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2933997794	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	796841170	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3005822603	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	459935343	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	786888936	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	602802143	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2737657597	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3590631753	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	761954471	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	89487234	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	637738268	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3907968076	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2946511786	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	83620000	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	4037228557	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3488972352	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	272245278	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	886946956	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1629277318	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	828200778	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	910789315	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3411483701	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	131749016	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	764766979	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1714457541	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	336949424	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	4114391774	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1747533383	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3941770903	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1816956052	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	74259946	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	910289165	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1676747455	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3204807431	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	400955376	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1969446545	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2433160687	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	493576843	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3747138465	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2143912646	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3392408231	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3896662409	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	482110992	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3190494334	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3245558610	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2207627929	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	425233650	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	60146087	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	195442068	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	4206766706	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1332027945	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3443489853	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3674102529	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1060334941	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3001868439	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	401556255	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	595718898	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	788788337	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2045253493	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3984794919	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2797942873	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	36188672	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1412100475	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1169089758	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	89415452	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2839055294	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	863851925	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1023279583	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1524794211	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2226869585	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1185845374	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2804923345	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1335962923	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	593547198	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	39669053	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3342692346	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	691748798	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	1832860525	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	585736115	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3258880490	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	315013751	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2911083837	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3188941685	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3228967012	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3941827087	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	3120857355	221	221	221	0	0	0	0		ricker	WGN
synthetic	PhaseNet	300	2	2793267227	221	221	221	0	0	0	0		ricker	WGN
