frequency_hz,snr_db,repeat,feature,window_size,sta_size,lta_size,label_onset,label_end,label_width_samples,retained_scale_count,snr_definition,pearson_abs
100,-10,53,SLTA,21,30,150,213,237,25,111,full_trace_mean_square,0.7428672570276222
100,-10,53,Std,21,30,150,213,237,25,111,full_trace_mean_square,0.7370455749782716
100,-10,53,S,21,30,150,213,237,25,111,full_trace_mean_square,0.17881513319807044
100,-10,53,K,21,30,150,213,237,25,111,full_trace_mean_square,0.1925159788948215
100,-10,54,M,21,30,150,213,237,25,88,full_trace_mean_square,0.8299367086986948
100,-10,54,P,21,30,150,213,237,25,88,full_trace_mean_square,0.9161222380814429
100,-10,54,SLTA,21,30,150,213,237,25,88,full_trace_mean_square,0.800350078663645
100,-10,54,Std,21,30,150,213,237,25,88,full_trace_mean_square,0.8554126881585986
100,-10,54,S,21,30,150,213,237,25,88,full_trace_mean_square,0.16547835801580962
100,-10,54,K,21,30,150,213,237,25,88,full_trace_mean_square,0.13971230150898256
100,-10,55,M,21,30,150,213,237,25,113,full_trace_mean_square,0.7924552692517652
100,-10,55,P,21,30,150,213,237,25,113,full_trace_mean_square,0.9034037116069749
100,-10,55,SLTA,21,30,150,213,237,25,113,full_trace_mean_square,0.7495377666593579
100,-10,55,Std,21,30,150,213,237,25,113,full_trace_mean_square,0.8268818346087644
100,-10,55,S,21,30,150,213,237,25,113,full_trace_mean_square,0.3054744281316814
100,-10,55,K,21,30,150,213,237,25,113,full_trace_mean_square,0.15537515483739456
100,-10,56,M,21,30,150,213,237,25,134,full_trace_mean_square,0.8827160639864562
100,-10,56,P,21,30,150,213,237,25,134,full_trace_mean_square,0.9370949324510068
100,-10,56,SLTA,21,30,150,213,237,25,134,full_trace_mean_square,0.8017038060932247
100,-10,56,Std,21,30,150,213,237,25,134,full_trace_mean_square,0.9005589191251249
100,-10,56,S,21,30,150,213,237,25,134,full_trace_mean_square,0.0973539901031233
100,-10,56,K,21,30,150,213,237,25,134,full_trace_mean_square,0.1696984660550341
100,-10,57,M,21,30,150,213,237,25,138,full_trace_mean_square,0.7349686185588263
100,-10,57,P,21,30,150,213,237,25,138,full_trace_mean_square,0.9012220153376577
100,-10,57,SLTA,21,30,150,213,237,25,138,full_trace_mean_square,0.7582707565859357
100,-10,57,Std,21,30,150,213,237,25,138,full_trace_mean_square,0.8196586545627007
100,-10,57,S,21,30,150,213,237,25,138,full_trace_mean_square,0.42840259756567417
100,-10,57,K,21,30,150,213,237,25,138,full_trace_mean_square,0.4705580983678856
100,-10,58,M,21,30,150,213,237,25,108,full_trace_mean_square,0.7438254407005895
100,-10,58,P,21,30,150,213,237,25,108,full_trace_mean_square,0.9006747111075616
100,-10,58,SLTA,21,30,150,213,237,25,108,full_trace_mean_square,0.7264882073454265
100,-10,58,Std,21,30,150,213,237,25,108,full_trace_mean_square,0.8187039788950605
100,-10,58,S,21,30,150,213,237,25,108,full_trace_mean_square,0.4281231347500808
100,-10,58,K,21,30,150,213,237,25,108,full_trace_mean_square,0.5266262379517134
100,-10,59,M,21,30,150,213,237,25,96,full_trace_mean_square,0.7641465029601731
100,-10,59,P,21,30,150,213,237,25,96,full_trace_mean_square,0.89684995698979
100,-10,59,SLTA,21,30,150,213,237,25,96,full_trace_mean_square,0.7079202701891935
100,-10,59,Std,21,30,150,213,237,25,96,full_trace_mean_square,0.7970615714138608
100,-10,59,S,21,30,150,213,237,25,96,full_trace_mean_square,0.098427916801936
100,-10,59,K,21,30,150,213,237,25,96,full_trace_mean_square,0.1730565263290232
100,-10,60,M,21,30,150,213,237,25,109,full_trace_mean_square,0.8230073509236789
100,-10,60,P,21,30,150,213,237,25,109,full_trace_mean_square,0.898662389165989
100,-10,60,SLTA,21,30,150,213,237,25,109,full_trace_mean_square,0.7513149679517624
100,-10,60,Std,21,30,150,213,237,25,109,full_trace_mean_square,0.8130296547351186
100,-10,60,S,21,30,150,213,237,25,109,full_trace_mean_square,0.13966429020923324
100,-10,60,K,21,30,150,213,237,25,109,full_trace_mean_square,0.00021622335950467937
100,-10,61,M,21,30,150,213,237,25,166,full_trace_mean_square,0.7656712323725137
100,-10,61,P,21,30,150,213,237,25,166,full_trace_mean_square,0.8913536772875316
100,-10,61,SLTA,21,30,150,213,237,25,166,full_trace_mean_square,0.7304675171242306
100,-10,61,Std,21,30,150,213,237,25,166,full_trace_mean_square,0.8169996301682024
100,-10,61,S,21,30,150,213,237,25,166,full_trace_mean_square,0.4231241977336292
100,-10,61,K,21,30,150,213,237,25,166,full_trace_mean_square,0.47349761318219946
100,-10,62,M,21,30,150,213,237,25,132,full_trace_mean_square,0.8745989643520639
100,-10,62,P,21,30,150,213,237,25,132,full_trace_mean_square,0.9361037505282047
100,-10,62,SLTA,21,30,150,213,237,25,132,full_trace_mean_square,0.8281817912745385
100,-10,62,Std,21,30,150,213,237,25,132,full_trace_mean_square,0.907292238571366
100,-10,62,S,21,30,150,213,237,25,132,full_trace_mean_square,0.3816883756114356
100,-10,62,K,21,30,150,213,237,25,132,full_trace_mean_square,0.40982265357048536
100,-10,63,M,21,30,150,213,237,25,74,full_trace_mean_square,0.5195943432422477
100,-10,63,P,21,30,150,213,237,25,74,full_trace_mean_square,0.7203017747123598
100,-10,63,SLTA,21,30,150,213,237,25,74,full_trace_mean_square,0.5778914931748208
100,-10,63,Std,21,30,150,213,237,25,74,full_trace_mean_square,0.5756818103880984
100,-10,63,S,21,30,150,213,237,25,74,full_trace_mean_square,0.5071330552795222
100,-10,63,K,21,30,150,213,237,25,74,full_trace_mean_square,0.22620242514016514
100,-10,64,M,21,30,150,213,237,25,146,full_trace_mean_square,0.8570966235537869
100,-10,64,P,21,30,150,213,237,25,146,full_trace_mean_square,0.922566419106019
100,-10,64,SLTA,21,30,150,213,237,25,146,full_trace_mean_square,0.7981940030952891
100,-10,64,Std,21,30,150,213,237,25,146,full_trace_mean_square,0.8864663544208741
100,-10,64,S,21,30,150,213,237,25,146,full_trace_mean_square,0.16201739426772988
100,-10,64,K,21,30,150,213,237,25,146,full_trace_mean_square,0.3175333216622131
100,-10,65,M,21,30,150,213,237,25,87,full_trace_mean_square,0.6683856437592253
100,-10,65,P,21,30,150,213,237,25,87,full_trace_mean_square,0.8014746159117475
100,-10,65,SLTA,21,30,150,213,237,25,87,full_trace_mean_square,0.6834240528553518
100,-10,65,Std,21,30,150,213,237,25,87,full_trace_mean_square,0.6780069628656832
100,-10,65,S,21,30,150,213,237,25,87,full_trace_mean_square,0.09792867312269793
100,-10,65,K,21,30,150,213,237,25,87,full_trace_mean_square,0.015495141380201829
100,-10,66,M,21,30,150,213,237,25,127,full_trace_mean_square,0.6556037751496561
100,-10,66,P,21,30,150,213,237,25,127,full_trace_mean_square,0.8612288672074122
100,-10,66,SLTA,21,30,150,213,237,25,127,full_trace_mean_square,0.677278648427421
100,-10,66,Std,21,30,150,213,237,25,127,full_trace_mean_square,0.7563549273593921
100,-10,66,S,21,30,150,213,237,25,127,full_trace_mean_square,0.17690857912564084
100,-10,66,K,21,30,150,213,237,25,127,full_trace_mean_square,0.3400696346932285
100,-10,67,M,21,30,150,213,237,25,116,full_trace_mean_square,0.5917332848597987
100,-10,67,P,21,30,150,213,237,25,116,full_trace_mean_square,0.7868355200253597
100,-10,67,SLTA,21,30,150,213,237,25,116,full_trace_mean_square,0.6157368533624012
100,-10,67,Std,21,30,150,213,237,25,116,full_trace_mean_square,0.6828282296378676
100,-10,67,S,21,30,150,213,237,25,116,full_trace_mean_square,0.08481733891721377
100,-10,67,K,21,30,150,213,237,25,116,full_trace_mean_square,0.17749057397283535
100,-10,68,M,21,30,150,213,237,25,103,full_trace_mean_square,0.8500728949609817
100,-10,68,P,21,30,150,213,237,25,103,full_trace_mean_square,0.8862927494267798
100,-10,68,SLTA,21,30,150,213,237,25,103,full_trace_mean_square,0.7564751592072573
100,-10,68,Std,21,30,150,213,237,25,103,full_trace_mean_square,0.84848119240882
100,-10,68,S,21,30,150,213,237,25,103,full_trace_mean_square,0.16034688907061917
100,-10,68,K,21,30,150,213,237,25,103,full_trace_mean_square,0.06364906411840554
100,-10,69,M,21,30,150,213,237,25,109,full_trace_mean_square,0.6798041502103895
100,-10,69,P,21,30,150,213,237,25,109,full_trace_mean_square,0.8580731035037116
100,-10,69,SLTA,21,30,150,213,237,25,109,full_trace_mean_square,0.6992720436766365
100,-10,69,Std,21,30,150,213,237,25,109,full_trace_mean_square,0.7409164169166661
100,-10,69,S,21,30,150,213,237,25,109,full_trace_mean_square,0.15511894082909142
100,-10,69,K,21,30,150,213,237,25,109,full_trace_mean_square,0.29157416092322574
100,-10,70,M,21,30,150,213,237,25,100,full_trace_mean_square,0.7845619796032068
100,-10,70,P,21,30,150,213,237,25,100,full_trace_mean_square,0.8967663402478024
100,-10,70,SLTA,21,30,150,213,237,25,100,full_trace_mean_square,0.6779769110411057
100,-10,70,Std,21,30,150,213,237,25,100,full_trace_mean_square,0.8221124047629771
100,-10,70,S,21,30,150,213,237,25,100,full_trace_mean_square,0.047221689354632404
100,-10,70,K,21,30,150,213,237,25,100,full_trace_mean_square,0.44916192295110274
100,-10,71,M,21,30,150,213,237,25,108,full_trace_mean_square,0.6078348164328032
100,-10,71,P,21,30,150,213,237,25,108,full_trace_mean_square,0.8029087526252322
100,-10,71,SLTA,21,30,150,213,237,25,108,full_trace_mean_square,0.6501266560620383
100,-10,71,Std,21,30,150,213,237,25,108,full_trace_mean_square,0.7234313998775797
100,-10,71,S,21,30,150,213,237,25,108,full_trace_mean_square,0.311176574254937
100,-10,71,K,21,30,150,213,237,25,108,full_trace_mean_square,0.45690416926328836
100,-10,72,M,21,30,150,213,237,25,138,full_trace_mean_square,0.7143065423552126
100,-10,72,P,21,30,150,213,237,25,138,full_trace_mean_square,0.8632951586540963
100,-10,72,SLTA,21,30,150,213,237,25,138,full_trace_mean_square,0.7162281078487308
100,-10,72,Std,21,30,150,213,237,25,138,full_trace_mean_square,0.786230798028802
100,-10,72,S,21,30,150,213,237,25,138,full_trace_mean_square,0.16075037942798695
100,-10,72,K,21,30,150,213,237,25,138,full_trace_mean_square,0.20388223940162498
100,-10,73,M,21,30,150,213,237,25,129,full_trace_mean_square,0.7149674223185242
100,-10,73,P,21,30,150,213,237,25,129,full_trace_mean_square,0.8795523330869623
100,-10,73,SLTA,21,30,150,213,237,25,129,full_trace_mean_square,0.6792206287362339
100,-10,73,Std,21,30,150,213,237,25,129,full_trace_mean_square,0.7792115190765583
100,-10,73,S,21,30,150,213,237,25,129,full_trace_mean_square,0.4274394217416923
100,-10,73,K,21,30,150,213,237,25,129,full_trace_mean_square,0.549287303244234
100,-10,74,M,21,30,150,213,237,25,139,full_trace_mean_square,0.8352064989696023
100,-10,74,P,21,30,150,213,237,25,139,full_trace_mean_square,0.9251504819055747
100,-10,74,SLTA,21,30,150,213,237,25,139,full_trace_mean_square,0.8143379874236183
100,-10,74,Std,21,30,150,213,237,25,139,full_trace_mean_square,0.8803922950904743
100,-10,74,S,21,30,150,213,237,25,139,full_trace_mean_square,0.2643603154466411
100,-10,74,K,21,30,150,213,237,25,139,full_trace_mean_square,0.2673255651444226
100,-10,75,M,21,30,150,213,237,25,119,full_trace_mean_square,0.8447785307260369
100,-10,75,P,21,30,150,213,237,25,119,full_trace_mean_square,0.9335545067762601
100,-10,75,SLTA,21,30,150,213,237,25,119,full_trace_mean_square,0.7956126327671939
100,-10,75,Std,21,30,150,213,237,25,119,full_trace_mean_square,0.8891957927305336
100,-10,75,S,21,30,150,213,237,25,119,full_trace_mean_square,0.3436980482748544
100,-10,75,K,21,30,150,213,237,25,119,full_trace_mean_square,0.4257700041131283
100,-10,76,M,21,30,150,213,237,25,108,full_trace_mean_square,0.8343103628801952
100,-10,76,P,21,30,150,213,237,25,108,full_trace_mean_square,0.9168951507400631
100,-10,76,SLTA,21,30,150,213,237,25,108,full_trace_mean_square,0.670703479567367
100,-10,76,Std,21,30,150,213,237,25,108,full_trace_mean_square,0.833843127526497
100,-10,76,S,21,30,150,213,237,25,108,full_trace_mean_square,0.037521958074455526
100,-10,76,K,21,30,150,213,237,25,108,full_trace_mean_square,0.014381103292980122
100,-10,77,M,21,30,150,213,237,25,121,full_trace_mean_square,0.770819133137227
100,-10,77,P,21,30,150,213,237,25,121,full_trace_mean_square,0.9112098375141982
100,-10,77,SLTA,21,30,150,213,237,25,121,full_trace_mean_square,0.7257375383036953
100,-10,77,Std,21,30,150,213,237,25,121,full_trace_mean_square,0.8398403675687269
100,-10,77,S,21,30,150,213,237,25,121,full_trace_mean_square,0.25675676114017393
100,-10,77,K,21,30,150,213,237,25,121,full_trace_mean_square,0.4159782630422491
100,-10,78,M,21,30,150,213,237,25,144,full_trace_mean_square,0.834761026187632
100,-10,78,P,21,30,150,213,237,25,144,full_trace_mean_square,0.9249617500554957
100,-10,78,SLTA,21,30,150,213,237,25,144,full_trace_mean_square,0.8036395403907775
100,-10,78,Std,21,30,150,213,237,25,144,full_trace_mean_square,0.8589879720773985
100,-10,78,S,21,30,150,213,237,25,144,full_trace_mean_square,0.08200268947652307
100,-10,78,K,21,30,150,213,237,25,144,full_trace_mean_square,0.22059257541333066
100,-10,79,M,21,30,150,213,237,25,136,full_trace_mean_square,0.5793620670279053
100,-10,79,P,21,30,150,213,237,25,136,full_trace_mean_square,0.7731078170565878
100,-10,79,SLTA,21,30,150,213,237,25,136,full_trace_mean_square,0.6350264093655411
100,-10,79,Std,21,30,150,213,237,25,136,full_trace_mean_square,0.6543858997524155
100,-10,79,S,21,30,150,213,237,25,136,full_trace_mean_square,0.31805762403983867
100,-10,79,K,21,30,150,213,237,25,136,full_trace_mean_square,0.1948579202798144
100,-10,80,M,21,30,150,213,237,25,140,full_trace_mean_square,0.7771279100043628
100,-10,80,P,21,30,150,213,237,25,140,full_trace_mean_square,0.9035810907239872
100,-10,80,SLTA,21,30,150,213,237,25,140,full_trace_mean_square,0.7737394968830387
100,-10,80,Std,21,30,150,213,237,25,140,full_trace_mean_square,0.8268109317819793
100,-10,80,S,21,30,150,213,237,25,140,full_trace_mean_square,0.22888286079970357
100,-10,80,K,21,30,150,213,237,25,140,full_trace_mean_square,0.24116249763732245
100,-10,81,M,21,30,150,213,237,25,149,full_trace_mean_square,0.6868663366314777
100,-10,81,P,21,30,150,213,237,25,149,full_trace_mean_square,0.8574992201222758
100,-10,81,SLTA,21,30,150,213,237,25,149,full_trace_mean_square,0.725172554653926
100,-10,81,Std,21,30,150,213,237,25,149,full_trace_mean_square,0.7470191682346925
100,-10,81,S,21,30,150,213,237,25,149,full_trace_mean_square,0.3681033853919515
100,-10,81,K,21,30,150,213,237,25,149,full_trace_mean_square,0.38009975874146196
100,-10,82,M,21,30,150,213,237,25,134,full_trace_mean_square,0.8499873412322302
100,-10,82,P,21,30,150,213,237,25,134,full_trace_mean_square,0.9281647897080562
100,-10,82,SLTA,21,30,150,213,237,25,134,full_trace_mean_square,0.793857275453471
100,-10,82,Std,21,30,150,213,237,25,134,full_trace_mean_square,0.889685918151995
100,-10,82,S,21,30,150,213,237,25,134,full_trace_mean_square,0.5271426086806433
100,-10,82,K,21,30,150,213,237,25,134,full_trace_mean_square,0.5030144807619114
100,-10,83,M,21,30,150,213,237,25,108,full_trace_mean_square,0.8161800188161211
100,-10,83,P,21,30,150,213,237,25,108,full_trace_mean_square,0.9119450531522432
100,-10,83,SLTA,21,30,150,213,237,25,108,full_trace_mean_square,0.7716880891335339
100,-10,83,Std,21,30,150,213,237,25,108,full_trace_mean_square,0.8555133563672
100,-10,83,S,21,30,150,213,237,25,108,full_trace_mean_square,0.08484991046002283
100,-10,83,K,21,30,150,213,237,25,108,full_trace_mean_square,0.23419775690383432
100,-10,84,M,21,30,150,213,237,25,147,full_trace_mean_square,0.7346457928826479
100,-10,84,P,21,30,150,213,237,25,147,full_trace_mean_square,0.8614596657926202
100,-10,84,SLTA,21,30,150,213,237,25,147,full_trace_mean_square,0.7052465171662663
100,-10,84,Std,21,30,150,213,237,25,147,full_trace_mean_square,0.7529319783891019
100,-10,84,S,21,30,150,213,237,25,147,full_trace_mean_square,0.33647527264977944
100,-10,84,K,21,30,150,213,237,25,147,full_trace_mean_square,0.30605801471206406
100,-10,85,M,21,30,150,213,237,25,125,full_trace_mean_square,0.8126512489698327
100,-10,85,P,21,30,150,213,237,25,125,full_trace_mean_square,0.9211327173702202
100,-10,85,SLTA,21,30,150,213,237,25,125,full_trace_mean_square,0.7307877821555969
100,-10,85,Std,21,30,150,213,237,25,125,full_trace_mean_square,0.848589913130275
100,-10,85,S,21,30,150,213,237,25,125,full_trace_mean_square,0.28962159500818574
100,-10,85,K,21,30,150,213,237,25,125,full_trace_mean_square,0.33777850155230155
100,-10,86,M,21,30,150,213,237,25,166,full_trace_mean_square,0.7856550175734267
100,-10,86,P,21,30,150,213,237,25,166,full_trace_mean_square,0.9091456518507683
100,-10,86,SLTA,21,30,150,213,237,25,166,full_trace_mean_square,0.7598669973768445
100,-10,86,Std,21,30,150,213,237,25,166,full_trace_mean_square,0.8478154925639391
100,-10,86,S,21,30,150,213,237,25,166,full_trace_mean_square,0.33204128944661637
100,-10,86,K,21,30,150,213,237,25,166,full_trace_mean_square,0.3851357454900688
100,-10,87,M,21,30,150,213,237,25,133,full_trace_mean_square,0.7345119447596431
100,-10,87,P,21,30,150,213,237,25,133,full_trace_mean_square,0.8574529317478834
100,-10,87,SLTA,21,30,150,213,237,25,133,full_trace_mean_square,0.6647996150757387
100,-10,87,Std,21,30,150,213,237,25,133,full_trace_mean_square,0.7484658323616278
100,-10,87,S,21,30,150,213,237,25,133,full_trace_mean_square,0.35998083526869895
100,-10,87,K,21,30,150,213,237,25,133,full_trace_mean_square,0.33850419986852726
100,-10,88,M,21,30,150,213,237,25,117,full_trace_mean_square,0.7636554230543368
100,-10,88,P,21,30,150,213,237,25,117,full_trace_mean_square,0.8609960573774905
100,-10,88,SLTA,21,30,150,213,237,25,117,full_trace_mean_square,0.7112268077253672
100,-10,88,Std,21,30,150,213,237,25,117,full_trace_mean_square,0.774841042799744
100,-10,88,S,21,30,150,213,237,25,117,full_trace_mean_square,0.2714387144465243
100,-10,88,K,21,30,150,213,237,25,117,full_trace_mean_square,0.35490954948997433
100,-10,89,M,21,30,150,213,237,25,123,full_trace_mean_square,0.57867029691108
100,-10,89,P,21,30,150,213,237,25,123,full_trace_mean_square,0.8097344498072383
100,-10,89,SLTA,21,30,150,213,237,25,123,full_trace_mean_square,0.6116450113696413
100,-10,89,Std,21,30,150,213,237,25,123,full_trace_mean_square,0.7040555807186615
100,-10,89,S,21,30,150,213,237,25,123,full_trace_mean_square,0.2187557075189317
100,-10,89,K,21,30,150,213,237,25,123,full_trace_mean_square,0.6398191357681778
100,-10,90,M,21,30,150,213,237,25,121,full_trace_mean_square,0.7880542567322075
100,-10,90,P,21,30,150,213,237,25,121,full_trace_mean_square,0.9121032941441454
100,-10,90,SLTA,21,30,150,213,237,25,121,full_trace_mean_square,0.7549716583223561
100,-10,90,Std,21,30,150,213,237,25,121,full_trace_mean_square,0.8287355569071964
100,-10,90,S,21,30,150,213,237,25,121,full_trace_mean_square,0.32604152011551146
100,-10,90,K,21,30,150,213,237,25,121,full_trace_mean_square,0.3619173221980454
100,-10,91,M,21,30,150,213,237,25,124,full_trace_mean_square,0.7412111552129913
100,-10,91,P,21,30,150,213,237,25,124,full_trace_mean_square,0.8860499762727017
100,-10,91,SLTA,21,30,150,213,237,25,124,full_trace_mean_square,0.7515158000942695
