frequency_hz,snr_db,repeat_id,feature_set,true_arrival,predicted_arrival,error_ms,abs_error_ms,le2ms,le5ms,le10ms,reliable,cluster_num,valid_peak_count,peak_position,stop_reason,hos_scale_count
100,-10.0,36,P+Std,288,290.0,2.0,2.0,True,True,True,True,2,1,305.0,unique_valid_peak,43
100,-10.0,36,M+P+Std,288,290.0,2.0,2.0,True,True,True,True,2,1,305.0,unique_valid_peak,43
100,-10.0,37,M,288,291.0,3.0,3.0,False,True,True,True,2,1,297.0,unique_valid_peak,58
100,-10.0,37,P,288,295.0,7.0,7.0,False,False,True,True,2,1,299.0,unique_valid_peak,58
100,-10.0,37,Std,288,290.0,2.0,2.0,True,True,True,True,2,1,306.0,unique_valid_peak,58
100,-10.0,37,M+P,288,294.0,6.0,6.0,False,False,True,True,2,1,298.0,unique_valid_peak,58
100,-10.0,37,M+Std,288,290.0,2.0,2.0,True,True,True,True,2,1,306.0,unique_valid_peak,58
100,-10.0,37,P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,298.0,unique_valid_peak,58
100,-10.0,37,M+P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,298.0,unique_valid_peak,58
100,-10.0,38,M,288,294.0,6.0,6.0,False,False,True,True,6,1,295.0,unique_valid_peak,45
100,-10.0,38,P,288,289.0,1.0,1.0,True,True,True,True,4,1,295.0,unique_valid_peak,45
100,-10.0,38,Std,288,285.0,-3.0,3.0,False,True,True,True,5,1,290.0,unique_valid_peak,45
100,-10.0,38,M+P,288,290.0,2.0,2.0,True,True,True,True,5,1,295.0,unique_valid_peak,45
100,-10.0,38,M+Std,288,293.0,5.0,5.0,False,True,True,True,6,1,295.0,unique_valid_peak,45
100,-10.0,38,P+Std,288,285.0,-3.0,3.0,False,True,True,True,4,1,293.0,unique_valid_peak,45
100,-10.0,38,M+P+Std,288,290.0,2.0,2.0,True,True,True,True,5,1,295.0,unique_valid_peak,45
100,-10.0,39,M,288,294.0,6.0,6.0,False,False,True,True,3,1,297.0,unique_valid_peak,59
100,-10.0,39,P,288,294.0,6.0,6.0,False,False,True,True,2,1,302.0,unique_valid_peak,59
100,-10.0,39,Std,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,59
100,-10.0,39,M+P,288,293.0,5.0,5.0,False,True,True,True,2,1,295.0,unique_valid_peak,59
100,-10.0,39,M+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,297.0,unique_valid_peak,59
100,-10.0,39,P+Std,288,293.0,5.0,5.0,False,True,True,True,2,1,295.0,unique_valid_peak,59
100,-10.0,39,M+P+Std,288,251.0,-37.0,37.0,False,False,False,True,2,1,295.0,unique_valid_peak,59
100,-10.0,40,M,288,295.0,7.0,7.0,False,False,True,True,3,1,296.0,unique_valid_peak,63
100,-10.0,40,P,288,295.0,7.0,7.0,False,False,True,True,2,1,297.0,unique_valid_peak,63
100,-10.0,40,Std,288,295.0,7.0,7.0,False,False,True,True,3,1,296.0,unique_valid_peak,63
100,-10.0,40,M+P,288,295.0,7.0,7.0,False,False,True,True,3,1,301.0,unique_valid_peak,63
100,-10.0,40,M+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,297.0,unique_valid_peak,63
100,-10.0,40,P+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,296.0,unique_valid_peak,63
100,-10.0,40,M+P+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,296.0,unique_valid_peak,63
100,-10.0,41,M,288,294.0,6.0,6.0,False,False,True,True,3,1,310.0,unique_valid_peak,39
100,-10.0,41,P,288,294.0,6.0,6.0,False,False,True,True,2,1,310.0,unique_valid_peak,39
100,-10.0,41,Std,288,294.0,6.0,6.0,False,False,True,True,3,1,307.0,unique_valid_peak,39
100,-10.0,41,M+P,288,294.0,6.0,6.0,False,False,True,True,3,1,296.0,unique_valid_peak,39
100,-10.0,41,M+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,307.0,unique_valid_peak,39
100,-10.0,41,P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,310.0,unique_valid_peak,39
100,-10.0,41,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,310.0,unique_valid_peak,39
100,-10.0,42,M,288,293.0,5.0,5.0,False,True,True,True,3,1,295.0,unique_valid_peak,47
100,-10.0,42,P,288,293.0,5.0,5.0,False,True,True,True,2,1,295.0,unique_valid_peak,47
100,-10.0,42,Std,288,293.0,5.0,5.0,False,True,True,True,3,1,295.0,unique_valid_peak,47
100,-10.0,42,M+P,288,291.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,47
100,-10.0,42,M+Std,288,293.0,5.0,5.0,False,True,True,True,3,1,295.0,unique_valid_peak,47
100,-10.0,42,P+Std,288,293.0,5.0,5.0,False,True,True,True,2,1,302.0,unique_valid_peak,47
100,-10.0,42,M+P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,47
100,-10.0,43,M,288,294.0,6.0,6.0,False,False,True,True,4,1,302.0,unique_valid_peak,39
100,-10.0,43,P,288,291.0,3.0,3.0,False,True,True,True,2,1,295.0,unique_valid_peak,39
100,-10.0,43,Std,288,294.0,6.0,6.0,False,False,True,True,4,1,297.0,unique_valid_peak,39
100,-10.0,43,M+P,288,292.0,4.0,4.0,False,True,True,True,3,1,305.0,unique_valid_peak,39
100,-10.0,43,M+Std,288,294.0,6.0,6.0,False,False,True,True,4,1,302.0,unique_valid_peak,39
100,-10.0,43,P+Std,288,291.0,3.0,3.0,False,True,True,True,3,1,305.0,unique_valid_peak,39
100,-10.0,43,M+P+Std,288,291.0,3.0,3.0,False,True,True,True,3,1,295.0,unique_valid_peak,39
100,-10.0,44,M,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,56
100,-10.0,44,P,288,292.0,4.0,4.0,False,True,True,True,2,1,302.0,unique_valid_peak,56
100,-10.0,44,Std,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,56
100,-10.0,44,M+P,288,294.0,6.0,6.0,False,False,True,True,3,1,297.0,unique_valid_peak,56
100,-10.0,44,M+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,56
100,-10.0,44,P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,296.0,unique_valid_peak,56
100,-10.0,44,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,296.0,unique_valid_peak,56
100,-10.0,45,M,288,198.0,-90.0,90.0,False,False,False,True,6,1,295.0,unique_valid_peak,39
100,-10.0,45,P,288,294.0,6.0,6.0,False,False,True,True,5,1,297.0,unique_valid_peak,39
100,-10.0,45,Std,288,294.0,6.0,6.0,False,False,True,True,7,1,295.0,unique_valid_peak,39
100,-10.0,45,M+P,288,294.0,6.0,6.0,False,False,True,True,5,1,297.0,unique_valid_peak,39
100,-10.0,45,M+Std,288,294.0,6.0,6.0,False,False,True,True,7,1,297.0,unique_valid_peak,39
100,-10.0,45,P+Std,288,294.0,6.0,6.0,False,False,True,True,6,1,297.0,unique_valid_peak,39
100,-10.0,45,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,6,1,297.0,unique_valid_peak,39
100,-10.0,46,M,288,291.0,3.0,3.0,False,True,True,True,3,1,302.0,unique_valid_peak,47
100,-10.0,46,P,288,294.0,6.0,6.0,False,False,True,True,2,1,302.0,unique_valid_peak,47
100,-10.0,46,Std,288,290.0,2.0,2.0,True,True,True,True,2,1,305.0,unique_valid_peak,47
100,-10.0,46,M+P,288,291.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,47
100,-10.0,46,M+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,47
100,-10.0,46,P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,47
100,-10.0,46,M+P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,295.0,unique_valid_peak,47
100,-10.0,47,M,288,290.0,2.0,2.0,True,True,True,True,2,1,302.0,unique_valid_peak,44
100,-10.0,47,P,288,291.0,3.0,3.0,False,True,True,True,2,1,302.0,unique_valid_peak,44
100,-10.0,47,Std,288,290.0,2.0,2.0,True,True,True,True,2,1,302.0,unique_valid_peak,44
100,-10.0,47,M+P,288,291.0,3.0,3.0,False,True,True,True,2,1,302.0,unique_valid_peak,44
100,-10.0,47,M+Std,288,290.0,2.0,2.0,True,True,True,True,2,1,302.0,unique_valid_peak,44
100,-10.0,47,P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,302.0,unique_valid_peak,44
100,-10.0,47,M+P+Std,288,290.0,2.0,2.0,True,True,True,True,2,1,302.0,unique_valid_peak,44
100,-10.0,48,M,288,294.0,6.0,6.0,False,False,True,True,3,1,298.0,unique_valid_peak,65
100,-10.0,48,P,288,294.0,6.0,6.0,False,False,True,True,2,1,298.0,unique_valid_peak,65
100,-10.0,48,Std,288,294.0,6.0,6.0,False,False,True,True,3,1,298.0,unique_valid_peak,65
100,-10.0,48,M+P,288,294.0,6.0,6.0,False,False,True,True,2,1,298.0,unique_valid_peak,65
100,-10.0,48,M+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,298.0,unique_valid_peak,65
100,-10.0,48,P+Std,288,294.0,6.0,6.0,False,False,True,True,2,1,296.0,unique_valid_peak,65
100,-10.0,48,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,2,1,296.0,unique_valid_peak,65
100,-10.0,49,M,288,294.0,6.0,6.0,False,False,True,True,3,1,297.0,unique_valid_peak,54
100,-10.0,49,P,288,293.0,5.0,5.0,False,True,True,True,2,1,295.0,unique_valid_peak,54
100,-10.0,49,Std,288,293.0,5.0,5.0,False,True,True,True,3,1,303.0,unique_valid_peak,54
100,-10.0,49,M+P,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,54
100,-10.0,49,M+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,303.0,unique_valid_peak,54
100,-10.0,49,P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,54
100,-10.0,49,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,54
100,-10.0,50,M,288,296.0,8.0,8.0,False,False,True,True,5,1,305.0,unique_valid_peak,52
100,-10.0,50,P,288,295.0,7.0,7.0,False,False,True,True,3,1,305.0,unique_valid_peak,52
100,-10.0,50,Std,288,295.0,7.0,7.0,False,False,True,True,4,1,305.0,unique_valid_peak,52
100,-10.0,50,M+P,288,295.0,7.0,7.0,False,False,True,True,4,1,302.0,unique_valid_peak,52
100,-10.0,50,M+Std,288,295.0,7.0,7.0,False,False,True,True,4,1,305.0,unique_valid_peak,52
100,-10.0,50,P+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,298.0,unique_valid_peak,52
100,-10.0,50,M+P+Std,288,295.0,7.0,7.0,False,False,True,True,4,1,302.0,unique_valid_peak,52
100,-10.0,51,M,288,291.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,47
100,-10.0,51,P,288,294.0,6.0,6.0,False,False,True,True,2,1,304.0,unique_valid_peak,47
100,-10.0,51,Std,288,291.0,3.0,3.0,False,True,True,True,2,1,305.0,unique_valid_peak,47
100,-10.0,51,M+P,288,292.0,4.0,4.0,False,True,True,True,2,1,304.0,unique_valid_peak,47
100,-10.0,51,M+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,295.0,unique_valid_peak,47
100,-10.0,51,P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,47
100,-10.0,51,M+P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,47
100,-10.0,52,M,288,294.0,6.0,6.0,False,False,True,True,3,1,296.0,unique_valid_peak,59
100,-10.0,52,P,288,294.0,6.0,6.0,False,False,True,True,2,1,296.0,unique_valid_peak,59
100,-10.0,52,Std,288,293.0,5.0,5.0,False,True,True,True,2,1,305.0,unique_valid_peak,59
100,-10.0,52,M+P,288,294.0,6.0,6.0,False,False,True,True,2,1,297.0,unique_valid_peak,59
100,-10.0,52,M+Std,288,292.0,4.0,4.0,False,True,True,True,2,1,303.0,unique_valid_peak,59
100,-10.0,52,P+Std,288,294.0,6.0,6.0,False,False,True,True,2,1,303.0,unique_valid_peak,59
100,-10.0,52,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,2,1,297.0,unique_valid_peak,59
100,-10.0,53,M,288,292.0,4.0,4.0,False,True,True,True,3,1,295.0,unique_valid_peak,53
100,-10.0,53,P,288,291.0,3.0,3.0,False,True,True,True,2,1,302.0,unique_valid_peak,53
100,-10.0,53,Std,288,291.0,3.0,3.0,False,True,True,True,3,1,302.0,unique_valid_peak,53
100,-10.0,53,M+P,288,291.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,53
100,-10.0,53,M+Std,288,292.0,4.0,4.0,False,True,True,True,3,1,295.0,unique_valid_peak,53
100,-10.0,53,P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,53
100,-10.0,53,M+P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,53
100,-10.0,54,M,288,295.0,7.0,7.0,False,False,True,True,3,1,305.0,unique_valid_peak,50
100,-10.0,54,P,288,295.0,7.0,7.0,False,False,True,True,2,1,298.0,unique_valid_peak,50
100,-10.0,54,Std,288,295.0,7.0,7.0,False,False,True,True,3,1,298.0,unique_valid_peak,50
100,-10.0,54,M+P,288,295.0,7.0,7.0,False,False,True,True,2,1,297.0,unique_valid_peak,50
100,-10.0,54,M+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,298.0,unique_valid_peak,50
100,-10.0,54,P+Std,288,294.0,6.0,6.0,False,False,True,True,2,1,296.0,unique_valid_peak,50
100,-10.0,54,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,2,1,306.0,unique_valid_peak,50
100,-10.0,55,M,288,291.0,3.0,3.0,False,True,True,True,3,1,303.0,unique_valid_peak,55
100,-10.0,55,P,288,292.0,4.0,4.0,False,True,True,True,2,1,302.0,unique_valid_peak,55
100,-10.0,55,Std,288,292.0,4.0,4.0,False,True,True,True,3,1,295.0,unique_valid_peak,55
100,-10.0,55,M+P,288,268.0,-20.0,20.0,False,False,False,True,2,1,303.0,unique_valid_peak,55
100,-10.0,55,M+Std,288,291.0,3.0,3.0,False,True,True,True,3,1,295.0,unique_valid_peak,55
100,-10.0,55,P+Std,288,268.0,-20.0,20.0,False,False,False,True,2,1,295.0,unique_valid_peak,55
100,-10.0,55,M+P+Std,288,268.0,-20.0,20.0,False,False,False,True,2,1,304.0,unique_valid_peak,55
100,-10.0,56,M,288,294.0,6.0,6.0,False,False,True,True,2,1,297.0,unique_valid_peak,62
100,-10.0,56,P,288,294.0,6.0,6.0,False,False,True,True,2,1,298.0,unique_valid_peak,62
100,-10.0,56,Std,288,294.0,6.0,6.0,False,False,True,True,2,1,296.0,unique_valid_peak,62
100,-10.0,56,M+P,288,294.0,6.0,6.0,False,False,True,True,2,1,298.0,unique_valid_peak,62
100,-10.0,56,M+Std,288,294.0,6.0,6.0,False,False,True,True,2,1,297.0,unique_valid_peak,62
100,-10.0,56,P+Std,288,294.0,6.0,6.0,False,False,True,True,2,1,298.0,unique_valid_peak,62
100,-10.0,56,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,2,1,298.0,unique_valid_peak,62
100,-10.0,57,M,288,295.0,7.0,7.0,False,False,True,True,6,1,297.0,unique_valid_peak,45
100,-10.0,57,P,288,294.0,6.0,6.0,False,False,True,True,3,1,301.0,unique_valid_peak,45
100,-10.0,57,Std,288,294.0,6.0,6.0,False,False,True,True,6,1,295.0,unique_valid_peak,45
100,-10.0,57,M+P,288,295.0,7.0,7.0,False,False,True,True,4,1,297.0,unique_valid_peak,45
100,-10.0,57,M+Std,288,295.0,7.0,7.0,False,False,True,True,6,1,297.0,unique_valid_peak,45
100,-10.0,57,P+Std,288,294.0,6.0,6.0,False,False,True,True,4,1,301.0,unique_valid_peak,45
100,-10.0,57,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,4,1,301.0,unique_valid_peak,45
100,-10.0,58,M,288,294.0,6.0,6.0,False,False,True,True,3,1,296.0,unique_valid_peak,51
100,-10.0,58,P,288,294.0,6.0,6.0,False,False,True,True,2,1,295.0,unique_valid_peak,51
100,-10.0,58,Std,288,294.0,6.0,6.0,False,False,True,True,3,1,295.0,unique_valid_peak,51
100,-10.0,58,M+P,288,294.0,6.0,6.0,False,False,True,True,3,1,296.0,unique_valid_peak,51
100,-10.0,58,M+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,296.0,unique_valid_peak,51
100,-10.0,58,P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,295.0,unique_valid_peak,51
100,-10.0,58,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,296.0,unique_valid_peak,51
100,-10.0,59,M,288,296.0,8.0,8.0,False,False,True,True,4,1,304.0,unique_valid_peak,40
100,-10.0,59,P,288,295.0,7.0,7.0,False,False,True,True,2,1,298.0,unique_valid_peak,40
100,-10.0,59,Std,288,295.0,7.0,7.0,False,False,True,True,3,1,305.0,unique_valid_peak,40
100,-10.0,59,M+P,288,295.0,7.0,7.0,False,False,True,True,3,1,305.0,unique_valid_peak,40
100,-10.0,59,M+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,298.0,unique_valid_peak,40
100,-10.0,59,P+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,305.0,unique_valid_peak,40
100,-10.0,59,M+P+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,305.0,unique_valid_peak,40
100,-10.0,60,M,288,291.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,60
100,-10.0,60,P,288,292.0,4.0,4.0,False,True,True,True,2,1,302.0,unique_valid_peak,60
100,-10.0,60,Std,288,290.0,2.0,2.0,True,True,True,True,2,1,305.0,unique_valid_peak,60
100,-10.0,60,M+P,288,291.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,60
100,-10.0,60,M+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,303.0,unique_valid_peak,60
100,-10.0,60,P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,60
100,-10.0,60,M+P+Std,288,291.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,60
100,-10.0,61,M,288,295.0,7.0,7.0,False,False,True,True,3,1,303.0,unique_valid_peak,68
100,-10.0,61,P,288,294.0,6.0,6.0,False,False,True,True,2,1,302.0,unique_valid_peak,68
100,-10.0,61,Std,288,294.0,6.0,6.0,False,False,True,True,3,1,304.0,unique_valid_peak,68
100,-10.0,61,M+P,288,295.0,7.0,7.0,False,False,True,True,3,1,303.0,unique_valid_peak,68
100,-10.0,61,M+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,303.0,unique_valid_peak,68
100,-10.0,61,P+Std,288,294.0,6.0,6.0,False,False,True,True,2,1,304.0,unique_valid_peak,68
100,-10.0,61,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,303.0,unique_valid_peak,68
100,-10.0,62,M,288,296.0,8.0,8.0,False,False,True,True,5,1,302.0,unique_valid_peak,56
100,-10.0,62,P,288,295.0,7.0,7.0,False,False,True,True,3,1,298.0,unique_valid_peak,56
100,-10.0,62,Std,288,295.0,7.0,7.0,False,False,True,True,4,1,305.0,unique_valid_peak,56
100,-10.0,62,M+P,288,296.0,8.0,8.0,False,False,True,True,4,1,302.0,unique_valid_peak,56
100,-10.0,62,M+Std,288,295.0,7.0,7.0,False,False,True,True,4,1,305.0,unique_valid_peak,56
100,-10.0,62,P+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,296.0,unique_valid_peak,56
100,-10.0,62,M+P+Std,288,296.0,8.0,8.0,False,False,True,True,4,1,298.0,unique_valid_peak,56
100,-10.0,63,M,288,294.0,6.0,6.0,False,False,True,True,3,1,297.0,unique_valid_peak,50
100,-10.0,63,P,288,293.0,5.0,5.0,False,True,True,True,2,1,304.0,unique_valid_peak,50
100,-10.0,63,Std,288,294.0,6.0,6.0,False,False,True,True,3,1,303.0,unique_valid_peak,50
100,-10.0,63,M+P,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,50
100,-10.0,63,M+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,303.0,unique_valid_peak,50
100,-10.0,63,P+Std,288,290.0,2.0,2.0,True,True,True,True,2,1,295.0,unique_valid_peak,50
100,-10.0,63,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,50
100,-10.0,64,M,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,62
100,-10.0,64,P,288,294.0,6.0,6.0,False,False,True,True,2,1,304.0,unique_valid_peak,62
100,-10.0,64,Std,288,294.0,6.0,6.0,False,False,True,True,3,1,304.0,unique_valid_peak,62
100,-10.0,64,M+P,288,294.0,6.0,6.0,False,False,True,True,2,1,304.0,unique_valid_peak,62
100,-10.0,64,M+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,62
100,-10.0,64,P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,304.0,unique_valid_peak,62
100,-10.0,64,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,302.0,unique_valid_peak,62
100,-10.0,65,M,288,289.0,1.0,1.0,True,True,True,True,3,1,302.0,unique_valid_peak,54
100,-10.0,65,P,288,288.0,0.0,0.0,True,True,True,True,2,1,301.0,unique_valid_peak,54
100,-10.0,65,Std,288,284.0,-4.0,4.0,False,True,True,True,2,1,306.0,unique_valid_peak,54
100,-10.0,65,M+P,288,288.0,0.0,0.0,True,True,True,True,2,1,294.0,unique_valid_peak,54
100,-10.0,65,M+Std,288,287.0,-1.0,1.0,True,True,True,True,2,1,293.0,unique_valid_peak,54
100,-10.0,65,P+Std,288,288.0,0.0,0.0,True,True,True,True,2,1,294.0,unique_valid_peak,54
100,-10.0,65,M+P+Std,288,288.0,0.0,0.0,True,True,True,True,2,1,294.0,unique_valid_peak,54
100,-10.0,66,M,288,297.0,9.0,9.0,False,False,True,True,9,1,298.0,unique_valid_peak,32
100,-10.0,66,P,288,296.0,8.0,8.0,False,False,True,True,7,1,300.0,unique_valid_peak,32
100,-10.0,66,Std,288,296.0,8.0,8.0,False,False,True,True,9,1,300.0,unique_valid_peak,32
100,-10.0,66,M+P,288,296.0,8.0,8.0,False,False,True,True,8,1,300.0,unique_valid_peak,32
100,-10.0,66,M+Std,288,296.0,8.0,8.0,False,False,True,True,9,1,300.0,unique_valid_peak,32
100,-10.0,66,P+Std,288,296.0,8.0,8.0,False,False,True,True,9,1,300.0,unique_valid_peak,32
100,-10.0,66,M+P+Std,288,296.0,8.0,8.0,False,False,True,True,9,1,300.0,unique_valid_peak,32
100,-10.0,67,M,288,295.0,7.0,7.0,False,False,True,True,6,1,304.0,unique_valid_peak,55
100,-10.0,67,P,288,295.0,7.0,7.0,False,False,True,True,3,1,304.0,unique_valid_peak,55
100,-10.0,67,Std,288,,,,False,False,False,False,4,1,295.0,unique_peak_no_onset_crossing,55
100,-10.0,67,M+P,288,295.0,7.0,7.0,False,False,True,True,4,1,304.0,unique_valid_peak,55
100,-10.0,67,M+Std,288,295.0,7.0,7.0,False,False,True,True,4,1,302.0,unique_valid_peak,55
100,-10.0,67,P+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,302.0,unique_valid_peak,55
100,-10.0,67,M+P+Std,288,295.0,7.0,7.0,False,False,True,True,4,1,302.0,unique_valid_peak,55
100,-10.0,68,M,288,296.0,8.0,8.0,False,False,True,True,4,1,299.0,unique_valid_peak,40
100,-10.0,68,P,288,296.0,8.0,8.0,False,False,True,True,3,1,299.0,unique_valid_peak,40
100,-10.0,68,Std,288,295.0,7.0,7.0,False,False,True,True,4,1,306.0,unique_valid_peak,40
100,-10.0,68,M+P,288,296.0,8.0,8.0,False,False,True,True,3,1,299.0,unique_valid_peak,40
100,-10.0,68,M+Std,288,295.0,7.0,7.0,False,False,True,True,4,1,299.0,unique_valid_peak,40
100,-10.0,68,P+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,299.0,unique_valid_peak,40
100,-10.0,68,M+P+Std,288,295.0,7.0,7.0,False,False,True,True,3,1,299.0,unique_valid_peak,40
100,-10.0,69,M,288,293.0,5.0,5.0,False,True,True,True,3,1,304.0,unique_valid_peak,43
100,-10.0,69,P,288,294.0,6.0,6.0,False,False,True,True,2,1,304.0,unique_valid_peak,43
100,-10.0,69,Std,288,293.0,5.0,5.0,False,True,True,True,3,1,298.0,unique_valid_peak,43
100,-10.0,69,M+P,288,291.0,3.0,3.0,False,True,True,True,2,1,304.0,unique_valid_peak,43
100,-10.0,69,M+Std,288,293.0,5.0,5.0,False,True,True,True,3,1,296.0,unique_valid_peak,43
100,-10.0,69,P+Std,288,293.0,5.0,5.0,False,True,True,True,2,1,295.0,unique_valid_peak,43
100,-10.0,69,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,304.0,unique_valid_peak,43
100,-10.0,70,M,288,295.0,7.0,7.0,False,False,True,True,3,1,304.0,unique_valid_peak,39
100,-10.0,70,P,288,294.0,6.0,6.0,False,False,True,True,2,1,298.0,unique_valid_peak,39
100,-10.0,70,Std,288,294.0,6.0,6.0,False,False,True,True,3,1,297.0,unique_valid_peak,39
100,-10.0,70,M+P,288,295.0,7.0,7.0,False,False,True,True,3,1,298.0,unique_valid_peak,39
100,-10.0,70,M+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,298.0,unique_valid_peak,39
100,-10.0,70,P+Std,288,294.0,6.0,6.0,False,False,True,True,2,1,296.0,unique_valid_peak,39
100,-10.0,70,M+P+Std,288,294.0,6.0,6.0,False,False,True,True,3,1,298.0,unique_valid_peak,39
100,-10.0,71,M,288,294.0,6.0,6.0,False,False,True,True,5,1,301.0,unique_valid_peak,47
100,-10.0,71,P,288,296.0,8.0,8.0,False,False,True,True,9,1,299.0,unique_valid_peak,47
100,-10.0,71,Std,288,295.0,7.0,7.0,False,False,True,True,6,1,301.0,unique_valid_peak,47
100,-10.0,71,M+P,288,201.0,-87.0,87.0,False,False,False,True,5,1,301.0,unique_valid_peak,47
100,-10.0,71,M+Std,288,295.0,7.0,7.0,False,False,True,True,6,1,301.0,unique_valid_peak,47
100,-10.0,71,P+Std,288,295.0,7.0,7.0,False,False,True,True,6,1,301.0,unique_valid_peak,47
100,-10.0,71,M+P+Std,288,295.0,7.0,7.0,False,False,True,True,6,1,301.0,unique_valid_peak,47
100,-10.0,72,M,288,295.0,7.0,7.0,False,False,True,True,3,1,296.0,unique_valid_peak,45
100,-10.0,72,P,288,295.0,7.0,7.0,False,False,True,True,2,1,296.0,unique_valid_peak,45
100,-10.0,72,Std,288,294.0,6.0,6.0,False,False,True,True,3,1,304.0,unique_valid_peak,45
100,-10.0,72,M+P,288,295.0,7.0,7.0,False,False,True,True,3,1,304.0,unique_valid_peak,45
