waveform,noise_type,frequency_hz,snr_db,repeat,preprocessing,feature,window_size,pearson_r,pc_abs,label_onset,label_end,label_width_samples,label_fraction,retained_scale_count,retained_scale_fraction,true_arrival,reference_method,true_peak_sample
ricker,WGN,50,-5.0,7,CWT-calibrated_HOS-iCWT,P,23,0.7766247594321748,0.7766247594321748,276,324,49,0.049,54,0.54,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,7,CWT-calibrated_HOS-iCWT,P,25,0.8011040805590333,0.8011040805590333,276,324,49,0.049,54,0.54,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,7,CWT-calibrated_HOS-iCWT,P,27,0.8250038198468622,0.8250038198468622,276,324,49,0.049,54,0.54,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,7,CWT-calibrated_HOS-iCWT,P,29,0.8479004589068397,0.8479004589068397,276,324,49,0.049,54,0.54,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,7,CWT-calibrated_HOS-iCWT,P,31,0.8692572217885651,0.8692572217885651,276,324,49,0.049,54,0.54,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,7,CWT-calibrated_HOS-iCWT,P,33,0.8884777391396124,0.8884777391396124,276,324,49,0.049,54,0.54,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,7,CWT-calibrated_HOS-iCWT,P,35,0.9051161209732963,0.9051161209732963,276,324,49,0.049,54,0.54,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,7,CWT-calibrated_HOS-iCWT,P,37,0.9194070434509729,0.9194070434509729,276,324,49,0.049,54,0.54,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,7,CWT-calibrated_HOS-iCWT,P,39,0.9323717086370932,0.9323717086370932,276,324,49,0.049,54,0.54,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,3,0.5016294786908155,0.5016294786908155,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,5,0.5452871235796649,0.5452871235796649,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,7,0.5897847412019785,0.5897847412019785,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,9,0.6228794812243514,0.6228794812243514,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,11,0.6463350398503973,0.6463350398503973,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,13,0.6673760345021501,0.6673760345021501,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,15,0.6894525704357594,0.6894525704357594,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,17,0.7125107449730397,0.7125107449730397,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,19,0.7357522767801596,0.7357522767801596,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,21,0.7588975970791985,0.7588975970791985,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,23,0.7818982313907002,0.7818982313907002,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,25,0.8045282570132666,0.8045282570132666,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,27,0.826479617393462,0.826479617393462,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,29,0.8472911235229549,0.8472911235229549,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,31,0.8667003585486409,0.8667003585486409,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,33,0.8844034899616103,0.8844034899616103,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,35,0.9003849703381523,0.9003849703381523,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,37,0.9151237013649594,0.9151237013649594,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,8,CWT-calibrated_HOS-iCWT,P,39,0.9293099122888674,0.9293099122888674,276,324,49,0.049,50,0.5,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,3,0.5161315405580538,0.5161315405580538,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,5,0.5615621256596015,0.5615621256596015,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,7,0.6051705926449276,0.6051705926449276,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,9,0.6342226409145518,0.6342226409145518,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,11,0.6535658623218109,0.6535658623218109,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,13,0.6723763752646728,0.6723763752646728,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,15,0.6936722172508268,0.6936722172508268,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,17,0.7165027683434358,0.7165027683434358,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,19,0.7397613942157861,0.7397613942157861,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,21,0.763122233286857,0.763122233286857,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,23,0.7865415792530873,0.7865415792530873,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,25,0.8098290618284227,0.8098290618284227,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,27,0.8325515681382374,0.8325515681382374,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,29,0.8541264528110977,0.8541264528110977,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,31,0.8739484952728275,0.8739484952728275,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,33,0.891536519665727,0.891536519665727,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,35,0.9067979370854907,0.9067979370854907,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,37,0.9202877452964444,0.9202877452964444,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,9,CWT-calibrated_HOS-iCWT,P,39,0.9330196347870631,0.9330196347870631,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,3,0.5088723499699873,0.5088723499699873,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,5,0.556560624478342,0.556560624478342,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,7,0.5991096440178487,0.5991096440178487,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,9,0.6254987317913979,0.6254987317913979,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,11,0.6442394234114384,0.6442394234114384,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,13,0.6642149642726212,0.6642149642726212,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,15,0.686608388500715,0.686608388500715,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,17,0.7098885390417139,0.7098885390417139,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,19,0.7333585458829598,0.7333585458829598,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,21,0.757005623270431,0.757005623270431,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,23,0.7806954100446961,0.7806954100446961,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,25,0.8041013048651061,0.8041013048651061,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,27,0.8269516744523402,0.8269516744523402,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,29,0.8489767067156169,0.8489767067156169,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,31,0.8696908909000312,0.8696908909000312,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,33,0.8884478294290438,0.8884478294290438,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,35,0.9048656749323601,0.9048656749323601,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,37,0.9191832195146068,0.9191832195146068,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,10,CWT-calibrated_HOS-iCWT,P,39,0.9323066920591219,0.9323066920591219,276,324,49,0.049,45,0.45,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,3,0.5576015700666933,0.5576015700666933,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,5,0.608142907612119,0.608142907612119,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,7,0.6522112162994038,0.6522112162994038,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,9,0.6755127429870686,0.6755127429870686,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,11,0.6881845020305852,0.6881845020305852,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,13,0.7027821443000234,0.7027821443000234,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,15,0.7214806409298777,0.7214806409298777,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,17,0.7416591723245648,0.7416591723245648,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,19,0.7618469357390697,0.7618469357390697,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,21,0.7823107060059769,0.7823107060059769,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,23,0.8033353353695076,0.8033353353695076,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,25,0.8246381306731854,0.8246381306731854,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,27,0.8457317417092772,0.8457317417092772,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,29,0.8660668953319657,0.8660668953319657,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,31,0.8847935256005574,0.8847935256005574,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,33,0.9009506331659681,0.9009506331659681,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,35,0.9144153209482595,0.9144153209482595,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,37,0.9258417295656932,0.9258417295656932,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,11,CWT-calibrated_HOS-iCWT,P,39,0.9362729481761751,0.9362729481761751,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,3,0.5633158251631905,0.5633158251631905,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,5,0.6116039880442551,0.6116039880442551,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,7,0.6572213034932208,0.6572213034932208,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,9,0.6850945041339084,0.6850945041339084,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,11,0.7003247762507676,0.7003247762507676,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,13,0.7143681787196797,0.7143681787196797,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,15,0.7317513611010069,0.7317513611010069,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,17,0.7513955469886983,0.7513955469886983,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,19,0.7714689236827651,0.7714689236827651,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,21,0.7915515020473989,0.7915515020473989,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,23,0.8118932180769,0.8118932180769,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,25,0.8324344803154141,0.8324344803154141,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,27,0.8525143316826265,0.8525143316826265,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,29,0.8712847479726937,0.8712847479726937,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,31,0.8881051795007184,0.8881051795007184,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,33,0.9025861915647104,0.9025861915647104,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,35,0.9149983424542006,0.9149983424542006,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,37,0.9258689998841144,0.9258689998841144,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,12,CWT-calibrated_HOS-iCWT,P,39,0.9361550736793394,0.9361550736793394,276,324,49,0.049,42,0.42,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,3,0.5198957107730586,0.5198957107730586,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,5,0.5659465547036784,0.5659465547036784,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,7,0.6104036639327355,0.6104036639327355,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,9,0.6403463110104173,0.6403463110104173,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,11,0.6603751425295615,0.6603751425295615,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,13,0.6797344764319236,0.6797344764319236,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,15,0.701317611624726,0.701317611624726,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,17,0.7241882717639124,0.7241882717639124,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,19,0.747339286970493,0.747339286970493,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,21,0.7704076290859262,0.7704076290859262,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,23,0.7933641893380896,0.7933641893380896,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,25,0.8160633527343102,0.8160633527343102,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,27,0.8379891720411119,0.8379891720411119,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,29,0.858567679477831,0.858567679477831,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,31,0.8772447504958416,0.8772447504958416,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,33,0.8937078432808687,0.8937078432808687,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,35,0.9079959550992014,0.9079959550992014,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,37,0.920686585224805,0.920686585224805,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,13,CWT-calibrated_HOS-iCWT,P,39,0.9327014282536978,0.9327014282536978,276,324,49,0.049,47,0.47,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,3,0.5143235412500693,0.5143235412500693,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,5,0.5613133939316926,0.5613133939316926,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,7,0.604143988894595,0.604143988894595,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,9,0.6307968615319594,0.6307968615319594,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,11,0.648829357944296,0.648829357944296,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,13,0.6678905168281046,0.6678905168281046,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,15,0.6897829712913818,0.6897829712913818,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,17,0.7127857631704368,0.7127857631704368,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,19,0.7359620697036594,0.7359620697036594,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,21,0.759306626028452,0.759306626028452,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,23,0.7827904872276262,0.7827904872276262,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,25,0.8061749453346687,0.8061749453346687,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,27,0.8291344180663783,0.8291344180663783,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,29,0.8511828352658364,0.8511828352658364,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,31,0.8716508558924007,0.8716508558924007,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,33,0.8898998511222621,0.8898998511222621,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,35,0.9056941447325633,0.9056941447325633,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,37,0.9194565880545702,0.9194565880545702,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,14,CWT-calibrated_HOS-iCWT,P,39,0.932196267044068,0.932196267044068,276,324,49,0.049,43,0.43,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,3,0.5509068607504501,0.5509068607504501,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,5,0.5962031705121449,0.5962031705121449,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,7,0.6401506372807718,0.6401506372807718,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,9,0.6680296421970098,0.6680296421970098,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,11,0.6837265323996694,0.6837265323996694,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,13,0.698406020371585,0.698406020371585,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,15,0.7167005035361358,0.7167005035361358,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,17,0.7374400639448966,0.7374400639448966,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,19,0.7588500907208805,0.7588500907208805,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,21,0.780513087431869,0.780513087431869,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,23,0.8025435568068531,0.8025435568068531,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,25,0.8247034766439091,0.8247034766439091,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,27,0.8463341892149789,0.8463341892149789,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
ricker,WGN,50,-5.0,15,CWT-calibrated_HOS-iCWT,P,29,0.8666135292168546,0.8666135292168546,276,324,49,0.049,41,0.41,276,AIC_prepeak_clean,300
